AccidentReference,CasualtySeverity,Date_of_Collision,Calendar_Month,Calendar_Year,VehicleReferenceNumber,CasualtyReferenceNumber,CasualtyClass,CasualtySex,CasualtyAge,GIS_Division_Desc,GIS_Local_Authority,Eastings,Northings
0949096,Slight,28-Apr-20,4,2020,1,2,Passenger/Pillion,Female,69,Highland and Islands,Highland,276803,897616
0949100,Serious,27-Apr-20,4,2020,1,1,Driver/Rider,Male,74,North East,Aberdeenshire,363009,772331
0949111,Slight,30-Apr-20,4,2020,1,1,Passenger/Pillion,Female,27,Edinburgh,City of Edinburgh,324592,673378
0949124,Serious,27-Apr-20,4,2020,1,1,Driver/Rider,Male,43,Lanarkshire,South Lanarkshire,281110,650927
0949154,Serious,18-Apr-20,4,2020,2,1,Driver/Rider,Male,47,Highland and Islands,Highland,266061,843618
0949186,Slight,01-May-20,5,2020,1,1,Driver/Rider,Male,28,Highland and Islands,Highland,208903,776871
0949189,Slight,02-May-20,5,2020,2,1,Driver/Rider,Male,20,Argyll and West Dunbartonshire,Argyll & Bute,209485,657803
0949190,Serious,02-May-20,5,2020,1,1,Driver/Rider,Male,73,Ayrshire,South Ayrshire,238943,627188
0949190,Serious,02-May-20,5,2020,2,2,Driver/Rider,Male,72,Ayrshire,South Ayrshire,238943,627188
0949193,Slight,02-May-20,5,2020,2,1,Driver/Rider,Male,42,Lanarkshire,North Lanarkshire,276870,658715
0949257,Serious,29-Apr-20,4,2020,1,1,Driver/Rider,Male,30,Highland and Islands,Highland,267357,846746
0949457,Slight,04-May-20,5,2020,2,1,Driver/Rider,Male,33,Ayrshire,East Ayrshire,242664,636222
0949462,Slight,29-Feb-20,2,2020,2,1,Driver/Rider,Male,48,Renfrewshire and Inverclyde,Inverclyde,226071,677774
0949480,Slight,26-Apr-20,4,2020,1,1,Driver/Rider,Male,32,Highland and Islands,Orkney Islands,329309,1013678
0949592,Slight,29-Apr-20,4,2020,1,1,Driver/Rider,Female,35,Lanarkshire,North Lanarkshire,277002,663065
0949609,Slight,05-May-20,5,2020,1,1,Driver/Rider,Male,24,The Lothians and Scottish Borders,West Lothian,297791,665387
0949619,Slight,05-May-20,5,2020,2,1,Driver/Rider,Female,60,Greater Glasgow,East Renfrewshire,254044,655942
0949682,Slight,05-May-20,5,2020,2,2,Driver/Rider,Male,43,Greater Glasgow,East Dunbartonshire,254869,670975
0949685,Slight,05-May-20,5,2020,1,1,Driver/Rider,Male,23,Ayrshire,South Ayrshire,234014,622347
0949685,Slight,05-May-20,5,2020,1,3,Passenger/Pillion,Female,20,Ayrshire,South Ayrshire,234014,622347
0949685,Slight,05-May-20,5,2020,1,4,Passenger/Pillion,Male,25,Ayrshire,South Ayrshire,234014,622347
0949685,Slight,05-May-20,5,2020,2,2,Driver/Rider,Male,60,Ayrshire,South Ayrshire,234014,622347
0949689,Slight,05-May-20,5,2020,1,1,Passenger/Pillion,Male,17,Tayside,Perth & Kinross,277963,716938
0949691,Slight,05-May-20,5,2020,1,1,Pedestrian,Male,19,Fife,Fife,318181,693051
0949696,Serious,30-Apr-20,4,2020,1,1,Driver/Rider,Female,28,Argyll and West Dunbartonshire,Argyll & Bute,236394,676353
0949719,Serious,05-May-20,5,2020,1,1,Driver/Rider,Male,43,Ayrshire,South Ayrshire,236584,623272
0949726,Slight,06-May-20,5,2020,1,1,Driver/Rider,Male,55,Tayside,Perth & Kinross,323709,725385
0949731,Serious,06-May-20,5,2020,1,1,Driver/Rider,Male,24,Edinburgh,City of Edinburgh,330089,673671
0949821,Slight,06-May-20,5,2020,1,1,Driver/Rider,Male,63,Greater Glasgow,Glasgow City,254300,663974
0949875,Serious,01-May-20,5,2020,1,1,Pedestrian,Male,34,Renfrewshire and Inverclyde,Renfrewshire,247964,663686
0949921,Serious,06-May-20,5,2020,2,1,Driver/Rider,Male,68,Greater Glasgow,East Dunbartonshire,253804,673182
0949925,Serious,10-Mar-20,3,2020,1,1,Pedestrian,Male,36,Highland and Islands,Highland,278025,882096
0950107,Serious,06-May-20,5,2020,1,1,Driver/Rider,Female,25,Greater Glasgow,Glasgow City,254492,666876
0950128,Serious,07-May-20,5,2020,1,1,Driver/Rider,Male,59,The Lothians and Scottish Borders,West Lothian,296881,659748
0950147,Slight,07-May-20,5,2020,1,1,Driver/Rider,Male,42,Fife,Fife,332768,706587
0950147,Serious,07-May-20,5,2020,2,2,Driver/Rider,Female,53,Fife,Fife,332768,706587
0950147,Slight,07-May-20,5,2020,2,3,Passenger/Pillion,Male,21,Fife,Fife,332768,706587
0950149,Serious,07-May-20,5,2020,1,1,Driver/Rider,Male,46,Greater Glasgow,Glasgow City,267789,665049
0950162,Slight,08-May-20,5,2020,2,1,Driver/Rider,Male,55,Greater Glasgow,Glasgow City,262532,664314
0950167,Serious,07-May-20,5,2020,1,2,Driver/Rider,Male,58,North East,Aberdeenshire,375919,839177
0950167,Serious,07-May-20,5,2020,2,1,Driver/Rider,Female,32,North East,Aberdeenshire,375919,839177
0950189,Slight,08-May-20,5,2020,2,1,Driver/Rider,Male,19,Argyll and West Dunbartonshire,Argyll & Bute,220733,709634
0950189,Slight,08-May-20,5,2020,2,2,Passenger/Pillion,Female,37,Argyll and West Dunbartonshire,Argyll & Bute,220733,709634
0950190,Serious,08-May-20,5,2020,2,1,Driver/Rider,Female,11,Lanarkshire,North Lanarkshire,280048,654932
0950232,Slight,08-May-20,5,2020,1,1,Driver/Rider,Male,36,The Lothians and Scottish Borders,West Lothian,295547,659214
0950232,Serious,08-May-20,5,2020,2,2,Driver/Rider,Male,72,The Lothians and Scottish Borders,West Lothian,295547,659214
0950232,Slight,08-May-20,5,2020,2,3,Passenger/Pillion,Female,73,The Lothians and Scottish Borders,West Lothian,295547,659214
0950241,Slight,06-May-20,5,2020,2,1,Driver/Rider,Male,47,The Lothians and Scottish Borders,Midlothian,323066,658548
0950242,Slight,09-May-20,5,2020,1,1,Driver/Rider,Male,13,Tayside,Angus,345931,750384
0950255,Serious,09-May-20,5,2020,1,1,Pedestrian,Female,21,Ayrshire,South Ayrshire,240848,623696
0950273,Serious,08-May-20,5,2020,1,1,Driver/Rider,Male,32,Ayrshire,South Ayrshire,220142,602389
0950283,Slight,09-May-20,5,2020,1,1,Driver/Rider,Female,33,The Lothians and Scottish Borders,West Lothian,297995,667332
0950285,Serious,17-Apr-20,4,2020,1,1,Driver/Rider,Female,66,Forth Valley,Falkirk,286501,683833
0950376,Serious,04-May-20,5,2020,1,1,Driver/Rider,Male,39,Tayside,Angus,352476,746894
0950437,Serious,11-May-20,5,2020,1,1,Driver/Rider,Male,70,Argyll and West Dunbartonshire,Argyll & Bute,208766,662939
0950551,Slight,11-May-20,5,2020,1,1,Driver/Rider,Male,36,Greater Glasgow,Glasgow City,262657,667362
0950557,Slight,08-Apr-20,4,2020,1,1,Driver/Rider,Female,58,Highland and Islands,Highland,266718,846158
0950558,Slight,04-May-20,5,2020,2,1,Driver/Rider,Male,44,Greater Glasgow,East Dunbartonshire,267406,673548
0950560,Serious,10-May-20,5,2020,1,1,Passenger/Pillion,Male,29,Tayside,Perth & Kinross,308904,724186
0950561,Slight,18-Feb-20,2,2020,2,1,Driver/Rider,Male,57,The Lothians and Scottish Borders,West Lothian,304764,665395
0950566,Slight,11-May-20,5,2020,2,1,Driver/Rider,Male,52,Lanarkshire,North Lanarkshire,274148,659129
0950567,Slight,16-Mar-20,3,2020,1,1,Driver/Rider,Male,22,Highland and Islands,Highland,256130,860304
0950567,Slight,16-Mar-20,3,2020,1,2,Passenger/Pillion,Male,23,Highland and Islands,Highland,256130,860304
0950570,Slight,07-Feb-20,2,2020,1,1,Driver/Rider,Male,31,Dumfries and Galloway,Dumfries & Galloway,330551,567406
0950595,Slight,11-May-20,5,2020,2,1,Passenger/Pillion,Female,61,Highland and Islands,Highland,336221,950640
0950641,Serious,12-May-20,5,2020,1,1,Driver/Rider,Male,18,The Lothians and Scottish Borders,West Lothian,295220,665916
0950641,Serious,12-May-20,5,2020,2,2,Driver/Rider,Male,26,The Lothians and Scottish Borders,West Lothian,295220,665916
0950641,Slight,12-May-20,5,2020,2,3,Passenger/Pillion,Male,25,The Lothians and Scottish Borders,West Lothian,295220,665916
0950752,Slight,21-Apr-20,4,2020,2,1,Driver/Rider,Male,39,The Lothians and Scottish Borders,East Lothian,351091,665264
0950763,Slight,11-May-20,5,2020,1,2,Driver/Rider,Male,32,Greater Glasgow,Glasgow City,259060,664367
0950768,Slight,12-May-20,5,2020,2,1,Driver/Rider,Female,64,Ayrshire,East Ayrshire,240505,637116
0950775,Serious,17-Jan-20,1,2020,2,1,Driver/Rider,Male,36,Edinburgh,City of Edinburgh,328046,669964
0950929,Serious,13-May-20,5,2020,1,1,Pedestrian,Male,55,Greater Glasgow,Glasgow City,255699,669598
0950941,Slight,28-Apr-20,4,2020,1,1,Driver/Rider,Female,43,Fife,Fife,334662,702891
0950969,Slight,25-Apr-20,4,2020,2,1,Driver/Rider,Female,22,Fife,Fife,315031,683745
0951035,Slight,12-May-20,5,2020,2,1,Driver/Rider,Female,35,Tayside,Dundee City,339120,731991
0951038,Slight,12-May-20,5,2020,2,1,Driver/Rider,Female,53,Tayside,Dundee City,335383,731768
0951038,Slight,12-May-20,5,2020,2,2,Passenger/Pillion,Female,19,Tayside,Dundee City,335383,731768
0951042,Slight,13-May-20,5,2020,1,1,Driver/Rider,Male,34,Greater Glasgow,Glasgow City,264372,664170
0951044,Slight,13-May-20,5,2020,1,1,Driver/Rider,Female,27,Edinburgh,City of Edinburgh,320108,676032
0951044,Slight,13-May-20,5,2020,1,2,Passenger/Pillion,Male,37,Edinburgh,City of Edinburgh,320108,676032
0951044,Slight,13-May-20,5,2020,1,3,Passenger/Pillion,Female,4,Edinburgh,City of Edinburgh,320108,676032
0951044,Slight,13-May-20,5,2020,1,4,Passenger/Pillion,Female,4,Edinburgh,City of Edinburgh,320108,676032
0951044,Slight,13-May-20,5,2020,1,5,Passenger/Pillion,Male,1,Edinburgh,City of Edinburgh,320108,676032
0951046,Serious,13-May-20,5,2020,1,1,Pedestrian,Male,35,Renfrewshire and Inverclyde,Renfrewshire,247702,663679
0951047,Serious,13-May-20,5,2020,1,1,Driver/Rider,Male,87,Highland and Islands,Highland,271464,868748
0951047,Serious,13-May-20,5,2020,2,2,Driver/Rider,Female,26,Highland and Islands,Highland,271464,868748
0951051,Slight,10-May-20,5,2020,1,1,Driver/Rider,Male,30,Fife,Fife,325447,707464
0951052,Serious,14-May-20,5,2020,1,1,Pedestrian,Female,34,Ayrshire,North Ayrshire,229325,647433
0951090,Slight,14-May-20,5,2020,2,1,Driver/Rider,Male,60,Lanarkshire,South Lanarkshire,276887,649161
0951105,Slight,07-May-20,5,2020,2,1,Driver/Rider,Male,27,Tayside,Angus,363613,741012
0951114,Slight,13-May-20,5,2020,1,1,Pedestrian,Male,29,Edinburgh,City of Edinburgh,318458,674677
0951176,Slight,13-May-20,5,2020,2,1,Driver/Rider,Female,22,Greater Glasgow,Glasgow City,263961,665147
0951176,Slight,13-May-20,5,2020,2,2,Passenger/Pillion,Male,28,Greater Glasgow,Glasgow City,263961,665147
0951193,Slight,12-May-20,5,2020,1,1,Driver/Rider,Male,48,Greater Glasgow,Glasgow City,257577,663425
0951217,Slight,13-May-20,5,2020,1,1,Pedestrian,Male,73,Ayrshire,South Ayrshire,233566,621902
0951291,Serious,14-May-20,5,2020,1,1,Pedestrian,Female,25,Forth Valley,Falkirk,288451,683676
0951298,Serious,13-May-20,5,2020,2,1,Driver/Rider,Male,54,Fife,Fife,325917,700553
0951299,Slight,14-May-20,5,2020,1,1,Driver/Rider,Male,45,Ayrshire,East Ayrshire,243663,636676
0951301,Slight,14-May-20,5,2020,1,1,Pedestrian,Female,72,Tayside,Dundee City,334920,730882
0951307,Slight,07-May-20,5,2020,1,1,Driver/Rider,Female,40,Ayrshire,East Ayrshire,256722,620222
0951307,Slight,07-May-20,5,2020,2,2,Driver/Rider,Male,46,Ayrshire,East Ayrshire,256722,620222
0951324,Slight,12-May-20,5,2020,2,1,Driver/Rider,Male,19,Highland and Islands,Highland,267056,842518
0951413,Serious,05-May-20,5,2020,3,1,Driver/Rider,Male,33,Lanarkshire,North Lanarkshire,268499,662158
0951435,Serious,15-May-20,5,2020,1,2,Driver/Rider,Female,45,Ayrshire,South Ayrshire,237446,634010
0951435,Serious,15-May-20,5,2020,2,1,Driver/Rider,Female,21,Ayrshire,South Ayrshire,237446,634010
0951463,Serious,13-May-20,5,2020,2,1,Driver/Rider,Female,50,Lanarkshire,South Lanarkshire,283925,652447
0951562,Slight,28-Feb-20,2,2020,1,1,Pedestrian,Male,47,Forth Valley,Clackmannanshire,287916,693823
0951564,Slight,16-May-20,5,2020,1,1,Passenger/Pillion,Male,30,Lanarkshire,North Lanarkshire,274365,662497
0951596,Serious,06-May-20,5,2020,2,1,Driver/Rider,Male,18,Fife,Fife,315839,683296
0951640,Slight,13-May-20,5,2020,1,2,Passenger/Pillion,Male,31,Lanarkshire,South Lanarkshire,263263,658910
0951640,Slight,13-May-20,5,2020,2,1,Passenger/Pillion,Male,24,Lanarkshire,South Lanarkshire,263263,658910
0951643,Slight,16-May-20,5,2020,1,1,Driver/Rider,Male,28,The Lothians and Scottish Borders,Midlothian,330421,657146
0951659,Serious,15-May-20,5,2020,1,1,Driver/Rider,Male,60,Fife,Fife,317077,690759
0951662,Slight,16-May-20,5,2020,1,1,Passenger/Pillion,Male,38,Renfrewshire and Inverclyde,Renfrewshire,238866,673081
0951680,Slight,17-May-20,5,2020,2,1,Driver/Rider,Male,26,Tayside,Dundee City,337500,730198
0951681,Slight,15-May-20,5,2020,2,1,Driver/Rider,Male,57,Lanarkshire,North Lanarkshire,279392,655410
0951683,Serious,16-May-20,5,2020,1,1,Passenger/Pillion,Male,20,Lanarkshire,North Lanarkshire,287706,659918
0951685,Slight,17-May-20,5,2020,1,1,Driver/Rider,Male,33,Fife,Fife,337930,700175
0951685,Serious,17-May-20,5,2020,1,2,Passenger/Pillion,Female,27,Fife,Fife,337930,700175
0951685,Slight,17-May-20,5,2020,1,3,Passenger/Pillion,Female,3,Fife,Fife,337930,700175
0951687,Slight,06-Feb-20,2,2020,1,1,Pedestrian,Male,33,Greater Glasgow,Glasgow City,258231,670046
0951698,Slight,16-May-20,5,2020,2,1,Passenger/Pillion,Female,18,Greater Glasgow,Glasgow City,261924,666719
0951698,Slight,16-May-20,5,2020,2,2,Passenger/Pillion,Female,16,Greater Glasgow,Glasgow City,261924,666719
0951698,Slight,16-May-20,5,2020,2,3,Passenger/Pillion,Male,10,Greater Glasgow,Glasgow City,261924,666719
0951698,Slight,16-May-20,5,2020,2,4,Passenger/Pillion,Male,2,Greater Glasgow,Glasgow City,261924,666719
0951852,Slight,24-Apr-20,4,2020,2,1,Driver/Rider,Male,57,Fife,Fife,327352,690964
0951878,Slight,17-May-20,5,2020,2,1,Driver/Rider,Male,63,Highland and Islands,Highland,265761,841937
0951892,Slight,17-May-20,5,2020,1,2,Driver/Rider,Female,47,Ayrshire,North Ayrshire,234108,640714
0951892,Slight,17-May-20,5,2020,2,1,Driver/Rider,Female,47,Ayrshire,North Ayrshire,234108,640714
0951916,Slight,18-May-20,5,2020,1,1,Driver/Rider,Male,27,Highland and Islands,Highland,266572,845161
0951934,Serious,17-May-20,5,2020,1,1,Pedestrian,Male,46,Lanarkshire,South Lanarkshire,270374,655976
0951939,Serious,18-May-20,5,2020,1,1,Driver/Rider,Female,29,Lanarkshire,North Lanarkshire,275542,662245
0951942,Slight,18-May-20,5,2020,3,1,Driver/Rider,Male,24,Forth Valley,Falkirk,295042,677618
0951942,Slight,18-May-20,5,2020,3,2,Passenger/Pillion,Female,20,Forth Valley,Falkirk,295042,677618
0951947,Serious,18-May-20,5,2020,1,1,Driver/Rider,Male,35,Highland and Islands,Highland,267224,841803
0951948,Serious,12-May-20,5,2020,2,1,Driver/Rider,Male,49,Tayside,Dundee City,338958,730134
0951949,Slight,05-May-20,5,2020,1,1,Driver/Rider,Male,52,Fife,Fife,331745,700857
0952069,Serious,19-May-20,5,2020,1,1,Driver/Rider,Male,55,Tayside,Perth & Kinross,287931,722840
0952091,Serious,18-May-20,5,2020,2,1,Driver/Rider,Male,50,Ayrshire,East Ayrshire,243339,636934
0952131,Serious,19-May-20,5,2020,1,1,Driver/Rider,Female,28,Lanarkshire,South Lanarkshire,275002,646693
0952131,Slight,19-May-20,5,2020,1,2,Passenger/Pillion,Male,10,Lanarkshire,South Lanarkshire,275002,646693
0952174,Slight,19-May-20,5,2020,1,1,Driver/Rider,Female,20,Edinburgh,City of Edinburgh,329731,669462
0952174,Slight,19-May-20,5,2020,1,2,Passenger/Pillion,Female,49,Edinburgh,City of Edinburgh,329731,669462
0952174,Slight,19-May-20,5,2020,2,3,Driver/Rider,Female,40,Edinburgh,City of Edinburgh,329731,669462
0952174,Slight,19-May-20,5,2020,3,4,Passenger/Pillion,Female,43,Edinburgh,City of Edinburgh,329731,669462
0952182,Serious,19-May-20,5,2020,1,1,Passenger/Pillion,Male,29,Argyll and West Dunbartonshire,Argyll & Bute,183438,698954
0952186,Slight,19-May-20,5,2020,1,1,Driver/Rider,Female,22,Tayside,Perth & Kinross,299244,724851
0952216,Serious,19-May-20,5,2020,1,1,Passenger/Pillion,Male,50,Forth Valley,Stirling,252121,702167
0952216,Serious,19-May-20,5,2020,1,2,Driver/Rider,Male,51,Forth Valley,Stirling,252121,702167
0952308,Serious,20-May-20,5,2020,2,1,Driver/Rider,Male,60,North East,Aberdeen City,392983,806533
0952339,Serious,20-May-20,5,2020,1,1,Driver/Rider,Male,19,The Lothians and Scottish Borders,East Lothian,342476,672356
0952358,Serious,19-May-20,5,2020,2,1,Driver/Rider,Male,61,Ayrshire,North Ayrshire,233619,639770
0952433,Serious,19-May-20,5,2020,1,1,Driver/Rider,Male,50,Highland and Islands,Shetland Islands,435808,1184351
0952442,Slight,20-May-20,5,2020,1,1,Driver/Rider,Male,15,Edinburgh,City of Edinburgh,318495,675228
0952442,Slight,20-May-20,5,2020,2,2,Driver/Rider,Male,57,Edinburgh,City of Edinburgh,318495,675228
0952448,Serious,20-May-20,5,2020,1,1,Driver/Rider,Male,55,The Lothians and Scottish Borders,West Lothian,307641,667953
0952458,Slight,20-May-20,5,2020,1,1,Pedestrian,Female,5,Tayside,Dundee City,340492,732642
0952465,Slight,20-May-20,5,2020,2,1,Driver/Rider,Female,61,Tayside,Dundee City,338599,732582
0952468,Slight,17-Jan-20,1,2020,2,1,Driver/Rider,Female,51,Lanarkshire,North Lanarkshire,276842,656040
0952474,Serious,20-May-20,5,2020,1,1,Driver/Rider,Male,51,Ayrshire,North Ayrshire,224466,643179
0952619,Slight,21-May-20,5,2020,2,1,Driver/Rider,Male,59,Greater Glasgow,Glasgow City,255774,661074
0952630,Slight,21-May-20,5,2020,2,1,Passenger/Pillion,Female,44,Lanarkshire,North Lanarkshire,277455,654753
0952641,Slight,20-May-20,5,2020,2,2,Driver/Rider,Female,9,The Lothians and Scottish Borders,Midlothian,332530,665088
0952719,Slight,22-May-20,5,2020,1,1,Driver/Rider,Male,35,Renfrewshire and Inverclyde,Inverclyde,226799,677514
0952719,Slight,22-May-20,5,2020,1,2,Passenger/Pillion,Male,18,Renfrewshire and Inverclyde,Inverclyde,226799,677514
0952719,Slight,22-May-20,5,2020,1,3,Passenger/Pillion,Female,19,Renfrewshire and Inverclyde,Inverclyde,226799,677514
0952757,Slight,22-May-20,5,2020,1,1,Driver/Rider,Male,30,Fife,Fife,334283,719615
0952887,Serious,22-May-20,5,2020,1,1,Driver/Rider,Male,26,Tayside,Perth & Kinross,295289,756857
0952901,Serious,20-May-20,5,2020,1,1,Pedestrian,Male,69,Fife,Fife,332237,711752
0952913,Slight,18-May-20,5,2020,1,1,Pedestrian,Female,27,Highland and Islands,Highland,252169,824154
0952980,Serious,23-May-20,5,2020,1,1,Pedestrian,Male,56,The Lothians and Scottish Borders,East Lothian,337302,669284
0952989,Slight,20-May-20,5,2020,2,1,Passenger/Pillion,Male,26,Tayside,Perth & Kinross,286165,721692
0952999,Slight,23-May-20,5,2020,1,1,Pedestrian,Female,19,Lanarkshire,North Lanarkshire,271641,664030
0953005,Slight,22-May-20,5,2020,2,1,Driver/Rider,Male,32,Lanarkshire,South Lanarkshire,261776,662354
0953005,Slight,22-May-20,5,2020,2,2,Passenger/Pillion,Male,34,Lanarkshire,South Lanarkshire,261776,662354
0953032,Slight,20-May-20,5,2020,2,1,Driver/Rider,Female,46,The Lothians and Scottish Borders,Midlothian,334415,666502
0953037,Slight,24-May-20,5,2020,1,1,Driver/Rider,Male,30,The Lothians and Scottish Borders,West Lothian,309107,673030
0953040,Slight,22-May-20,5,2020,2,1,Driver/Rider,Female,24,Edinburgh,City of Edinburgh,326917,674465
0953077,Slight,24-May-20,5,2020,2,1,Passenger/Pillion,Female,54,Tayside,Angus,339442,746805
0953079,Slight,24-May-20,5,2020,1,1,Driver/Rider,Female,71,Tayside,Dundee City,338740,731210
0953110,Serious,25-May-20,5,2020,1,1,Pedestrian,Male,71,Lanarkshire,North Lanarkshire,271636,658753
0953121,Slight,25-May-20,5,2020,1,2,Passenger/Pillion,Male,1,Fife,Fife,317770,691727
0953121,Slight,25-May-20,5,2020,1,3,Driver/Rider,Female,27,Fife,Fife,317770,691727
0953121,Serious,25-May-20,5,2020,2,1,Driver/Rider,Male,72,Fife,Fife,317770,691727
0953130,Serious,25-May-20,5,2020,2,1,Driver/Rider,Male,39,Ayrshire,North Ayrshire,241202,653024
0953134,Slight,25-May-20,5,2020,1,1,Driver/Rider,Male,36,Ayrshire,North Ayrshire,226928,641914
0953145,Slight,25-May-20,5,2020,1,1,Pedestrian,Male,12,Lanarkshire,South Lanarkshire,275990,651875
0953179,Slight,07-Jan-20,1,2020,1,1,Pedestrian,Male,47,Tayside,Angus,345273,750393
0953203,Serious,27-Jan-20,1,2020,2,1,Driver/Rider,Male,55,Forth Valley,Falkirk,299611,681128
0953355,Fatal,25-May-20,5,2020,1,1,Driver/Rider,Male,42,Dumfries and Galloway,Dumfries & Galloway,288102,583970
0953411,Serious,26-May-20,5,2020,2,2,Driver/Rider,Male,47,The Lothians and Scottish Borders,West Lothian,294408,668625
0953424,Slight,25-May-20,5,2020,2,1,Driver/Rider,Female,44,Lanarkshire,South Lanarkshire,271681,656343
0953427,Slight,26-May-20,5,2020,2,1,Driver/Rider,Male,42,Tayside,Angus,353790,740074
0953427,Slight,26-May-20,5,2020,3,2,Driver/Rider,Male,44,Tayside,Angus,353790,740074
0953432,Slight,01-May-20,5,2020,2,1,Driver/Rider,Female,30,Ayrshire,North Ayrshire,228221,642593
0953432,Slight,01-May-20,5,2020,2,2,Passenger/Pillion,Male,34,Ayrshire,North Ayrshire,228221,642593
0953434,Slight,27-May-20,5,2020,1,1,Driver/Rider,Male,37,Tayside,Dundee City,339602,729781
0953457,Serious,21-May-20,5,2020,1,1,Pedestrian,Male,18,Lanarkshire,South Lanarkshire,264500,661133
0953572,Serious,26-May-20,5,2020,2,2,Driver/Rider,Male,28,Greater Glasgow,Glasgow City,257718,661787
0953589,Slight,27-May-20,5,2020,2,1,Driver/Rider,Male,15,Forth Valley,Clackmannanshire,291407,692015
0953597,Slight,27-May-20,5,2020,1,1,Driver/Rider,Male,13,Renfrewshire and Inverclyde,Renfrewshire,250091,662772
0953625,Slight,27-May-20,5,2020,1,1,Pedestrian,Male,48,Renfrewshire and Inverclyde,Renfrewshire,250388,666282
0953627,Slight,27-May-20,5,2020,1,1,Driver/Rider,Male,18,Lanarkshire,North Lanarkshire,276762,663768
0953642,Slight,26-May-20,5,2020,2,1,Driver/Rider,Male,19,Argyll and West Dunbartonshire,Argyll & Bute,185820,678513
0953652,Slight,27-May-20,5,2020,2,1,Driver/Rider,Male,41,Tayside,Dundee City,341624,733089
0953654,Slight,27-May-20,5,2020,1,4,Driver/Rider,Male,48,Lanarkshire,South Lanarkshire,272534,655805
0953654,Slight,27-May-20,5,2020,1,5,Passenger/Pillion,Female,41,Lanarkshire,South Lanarkshire,272534,655805
